colour,lat,long,date,neighbourhood
#050202,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#6E8C84,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#160915,49.270833,-123.106667,Monday_Mar_2_2015,False Creek
#F7F7F7,49.263382,-123.113266,Monday_Mar_2_2015,Mount Pleasant
#332F3A,49.283691,-123.103455,Monday_Mar_2_2015,Gastown
#79CF97,49.289935,-123.145554,Monday_Mar_2_2015,West End
#F1DCEE,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#1A100A,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#EFE2E7,49.289822,-123.127922,Monday_Mar_2_2015,Robson Street
#1F0A0B,49.287889,-123.124127,Monday_Mar_2_2015,Robson Street
#030324,49.247935,-123.055723,Monday_Mar_2_2015,Collingwood
#5ABB83,49.290170,-123.118142,Monday_Mar_2_2015,Coal Harbor
#021305,49.288181,-123.115578,Monday_Mar_2_2015,Gastown
#050604,49.283470,-123.114434,Monday_Mar_2_2015,Gastown
#BFA0CD,49.283718,-123.121109,Monday_Mar_2_2015,Robson Street
#0C0609,49.245830,-123.094177,Monday_Mar_2_2015,Main Street
#9B6D90,49.263660,-123.136532,Monday_Mar_2_2015,Fairview
#CBC5C9,49.293751,-123.149306,Monday_Mar_2_2015,Stanley Park
#FDF8FD,49.227940,-123.090286,Monday_Mar_2_2015,Sunset
#1C0C0D,49.284042,-123.107463,Monday_Mar_2_2015,Gastown
#AC72A9,49.288830,-123.117691,Monday_Mar_2_2015,Coal Harbor
#030203,49.288500,-123.130810,Monday_Mar_2_2015,Robson Street
#E1B3DF,49.247935,-123.055723,Monday_Mar_2_2015,Collingwood
#030303,49.264557,-123.105057,Monday_Mar_2_2015,Mount Pleasant
#111512,49.282501,-123.109139,Monday_Mar_2_2015,Gastown
#030102,49.226822,-123.128702,Monday_Mar_2_2015,Oakridge
#B3789E,47.603024,13.207795,Monday_Mar_2_2015,Scheffau
#69D993,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#100B0E,49.264690,-123.079002,Monday_Mar_2_2015,Mount Pleasant
#060B05,49.249904,-123.075554,Monday_Mar_2_2015,Kensington-Cedar Cottage
#020304,49.220149,-123.157738,Monday_Mar_2_2015,Kerrisdale
#14050A,49.287431,-123.112809,Monday_Mar_2_2015,Gastown
#E8E5E6,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#847D7F,49.304062,-123.156487,Monday_Mar_2_2015,Stanley Park
#150704,49.281059,-123.119690,Monday_Mar_2_2015,Yaletown
#130514,49.263523,-123.139489,Monday_Mar_2_2015,Fairview
#020302,49.276809,-123.112154,Monday_Mar_2_2015,Chinatown
#120B0D,49.290610,-123.137140,Monday_Mar_2_2015,Coal Harbor
#C3C7C3,49.285359,-123.113844,Monday_Mar_2_2015,Gastown
#5A5956,49.298040,-123.117550,Monday_Mar_2_2015,Coal Harbor
#D8D2D6,49.274063,-123.154361,Monday_Mar_2_2015,Kitsilano
#131408,49.232037,-123.157140,Monday_Mar_2_2015,Kerrisdale
#080605,49.283156,-123.109243,Monday_Mar_2_2015,Gastown
#F9F3F4,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#0F0503,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#967B7D,49.274642,-123.122509,Monday_Mar_2_2015,Yaletown
#07110C,49.288128,-123.114868,Monday_Mar_2_2015,Gastown
#5F8672,49.289583,-123.117568,Monday_Mar_2_2015,Coal Harbor
#27C95A,49.286675,-123.143220,Monday_Mar_2_2015,West End
#14070A,49.278049,-123.099140,Monday_Mar_2_2015,Chinatown
#040303,49.277065,-123.130094,Monday_Mar_2_2015,West End
#000000,49.284111,-123.111565,Monday_Mar_2_2015,Gastown
#0B0304,49.428248,-123.207288,Monday_Mar_2_2015,West Vancouver
#010202,49.267538,-123.119380,Monday_Mar_2_2015,False Creek
#1D9C4B,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#0F0C0E,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#7B5972,49.272200,-123.134013,Monday_Mar_2_2015,Granville Island
#968393,49.283218,-123.122360,Monday_Mar_2_2015,Robson Street
#AAC1AB,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#0F0709,49.267936,-123.157419,Monday_Mar_2_2015,Kitsilano
#EBE6E7,49.264019,-123.105309,Monday_Mar_2_2015,Mount Pleasant
#040203,49.279776,-123.109901,Monday_Mar_2_2015,Gastown
#8C7183,49.278408,-123.118713,Monday_Mar_2_2015,Yaletown
#B95C7C,49.282183,-123.108512,Monday_Mar_2_2015,Gastown
#100D07,49.292465,-123.129150,Monday_Mar_2_2015,Coal Harbor
#17090C,49.281754,-123.107490,Monday_Mar_2_2015,Gastown
#F3E3E9,49.261098,-123.117822,Monday_Mar_2_2015,Fairview
#1B070D,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#100403,49.265766,-123.100643,Monday_Mar_2_2015,Main Street
#220F15,49.281754,-123.107490,Monday_Mar_2_2015,Gastown
#DDCCF0,49.255131,-123.114731,Monday_Mar_2_2015,Riley Park
#150317,49.286675,-123.143220,Monday_Mar_2_2015,West End
#021403,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#0A0806,49.276680,-123.121711,Monday_Mar_2_2015,Yaletown
#865976,49.280499,-123.099358,Monday_Mar_2_2015,Chinatown
#010001,49.261098,-123.117822,Monday_Mar_2_2015,Fairview
#0D0A0A,49.276295,-123.121407,Monday_Mar_2_2015,Yaletown
#020101,49.281422,-123.114161,Monday_Mar_2_2015,Gastown
#080709,49.280796,-123.117943,Monday_Mar_2_2015,Yaletown
#0F080F,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#D283B9,49.215347,-123.078875,Monday_Mar_2_2015,Sunset
#040202,49.282989,-123.124039,Monday_Mar_2_2015,Robson Street
#C6F2EE,49.283745,-123.133600,Monday_Mar_2_2015,Robson Street
#8D6D7A,49.273353,-123.103411,Monday_Mar_2_2015,False Creek
#0D0807,49.283120,-123.101914,Monday_Mar_2_2015,Gastown
#10EC6E,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#A792A0,49.286675,-123.143220,Monday_Mar_2_2015,West End
#030601,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#141313,49.250759,-123.101356,Monday_Mar_2_2015,Main Street
#1C0F17,49.282009,-123.105713,Monday_Mar_2_2015,Gastown
#8C8474,49.262669,-123.102570,Monday_Mar_2_2015,Main Street
#F9FCFC,49.285000,-123.134000,Monday_Mar_2_2015,Coal Harbor
#1C1D1D,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#050302,49.282989,-123.124039,Monday_Mar_2_2015,Robson Street
#C5AABB,49.269144,-123.112108,Monday_Mar_2_2015,False Creek
#F4E6ED,49.274404,-123.154005,Monday_Mar_2_2015,Kitsilano
#030201,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#F8F0F7,49.278122,-123.098934,Monday_Mar_2_2015,Chinatown
#FBF4F8,49.259043,-123.099839,Monday_Mar_2_2015,Main Street
#020101,49.287029,-123.115623,Monday_Mar_2_2015,Gastown
#ABB8B0,49.276904,-123.151936,Monday_Mar_2_2015,Kitsilano
#B2739B,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#12040A,49.264671,-123.114647,Monday_Mar_2_2015,Mount Pleasant
#040304,49.242039,-123.111942,Monday_Mar_2_2015,Riley Park
#EADEE4,49.276892,-123.125836,Monday_Mar_2_2015,Yaletown
#020101,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#0F0C0C,49.304062,-123.156487,Monday_Mar_2_2015,Stanley Park
#630E18,49.283768,-123.098313,Monday_Mar_2_2015,Chinatown
#BA5B9B,49.260307,-123.096275,Monday_Mar_2_2015,Main Street
#7B6473,49.263576,-123.099892,Monday_Mar_2_2015,Main Street
#011203,49.262667,-123.133167,Monday_Mar_2_2015,Fairview
#0C0D07,49.266253,-123.143117,Monday_Mar_2_2015,Fairview
#130B0D,49.263576,-123.099892,Monday_Mar_2_2015,Main Street
#110E0D,49.282749,-123.109100,Monday_Mar_2_2015,Gastown
#DADBDA,49.270546,-123.147545,Monday_Mar_2_2015,Kitsilano
#F1E8E8,49.279549,-123.122833,Monday_Mar_2_2015,Yaletown
#030504,49.289570,-123.124245,Monday_Mar_2_2015,Robson Street
#191016,49.285763,-123.124598,Monday_Mar_2_2015,Robson Street
#5E9177,49.242222,-123.115000,Monday_Mar_2_2015,South Cambie
#F8E9E8,49.262669,-123.102570,Monday_Mar_2_2015,Main Street
#130806,49.283718,-123.121109,Monday_Mar_2_2015,Robson Street
#040504,49.286906,-123.109314,Monday_Mar_2_2015,Gastown
#0C0809,49.283327,-123.119291,Monday_Mar_2_2015,Chinatown
#13060D,49.263576,-123.099892,Monday_Mar_2_2015,Main Street
#654C59,49.281967,-123.106255,Monday_Mar_2_2015,Gastown
#0C0708,49.279776,-123.109901,Monday_Mar_2_2015,Gastown
#0E0B0B,49.279776,-123.109901,Monday_Mar_2_2015,Gastown
#030302,49.284538,-123.122009,Monday_Mar_2_2015,Robson Street
#020202,49.266510,-123.069351,Monday_Mar_2_2015,Commercial
#E3C0DB,49.283695,-123.139114,Monday_Mar_2_2015,West End
#C6709F,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#BAA9AC,49.263880,-123.092190,Monday_Mar_2_2015,Main Street
#281115,49.262989,-123.080756,Monday_Mar_2_2015,Mount Pleasant
#181719,49.272551,-123.133049,Monday_Mar_2_2015,Granville Island
#050403,49.280339,-123.124896,Monday_Mar_2_2015,Yaletown
#010101,49.285443,-123.112287,Monday_Mar_2_2015,Gastown
#020802,49.286905,-123.129728,Monday_Mar_2_2015,Robson Street
#7A6664,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#0E060A,49.277794,-123.098709,Monday_Mar_2_2015,Chinatown
#EADFE9,49.283333,-123.119217,Monday_Mar_2_2015,Chinatown
#5CC499,49.289825,-123.116800,Monday_Mar_2_2015,Coal Harbor
#CEB7C1,49.262302,-123.101204,Monday_Mar_2_2015,Main Street
#0E0E0C,49.284618,-123.112020,Monday_Mar_2_2015,Gastown
#BE67A1,49.284538,-123.122009,Monday_Mar_2_2015,Robson Street
#1C1D1F,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#030202,49.285476,-123.112080,Monday_Mar_2_2015,Gastown
#0D0909,49.277086,-123.078027,Monday_Mar_2_2015,Strathcona
#9F5A7F,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#150A0E,49.276017,-123.073892,Monday_Mar_2_2015,Commercial
#010001,49.286095,-123.126602,Monday_Mar_2_2015,Robson Street
#140B0A,49.283291,-123.122726,Monday_Mar_2_2015,Robson Street
#080808,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#040203,49.283718,-123.121109,Monday_Mar_2_2015,Robson Street
#CBB2BA,49.275604,-123.121522,Monday_Mar_2_2015,Yaletown
#0E0505,49.277062,-123.080322,Monday_Mar_2_2015,Strathcona
#839797,49.284569,-123.142807,Monday_Mar_2_2015,West End
#030203,49.227793,-123.090587,Monday_Mar_2_2015,Sunset
#040403,49.282872,-123.110018,Monday_Mar_2_2015,Gastown
#030403,49.290365,-123.133573,Monday_Mar_2_2015,Robson Street
#070A0B,49.239953,-123.068538,Monday_Mar_2_2015,Kensington-Cedar Cottage
#679379,49.286675,-123.143220,Monday_Mar_2_2015,West End
#090204,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#BEA1C5,49.268574,-123.104553,Monday_Mar_2_2015,False Creek
#EEE3E9,49.266383,-123.102605,Monday_Mar_2_2015,False Creek
#491B28,49.282560,-123.129230,Monday_Mar_2_2015,Robson Street
#F6F6F7,49.264412,-123.069595,Monday_Mar_2_2015,Commercial
#5BFBB9,49.275470,-123.136643,Monday_Mar_2_2015,Granville Island
#D5C7EA,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#090305,49.235737,-123.155747,Monday_Mar_2_2015,Arbutus-Ridge
#180608,49.264671,-123.114647,Monday_Mar_2_2015,Mount Pleasant
#86777B,49.259600,-123.138900,Monday_Mar_2_2015,Fairview
#F6F2F6,49.279776,-123.109901,Monday_Mar_2_2015,Gastown
#100C07,49.283090,-123.102910,Monday_Mar_2_2015,Gastown
#CBB3BD,49.263847,-123.100723,Monday_Mar_2_2015,Main Street
#151017,49.288349,-123.127899,Monday_Mar_2_2015,Robson Street
#010101,49.280491,-123.120567,Monday_Mar_2_2015,Yaletown
#DEC9CD,49.280371,-123.129529,Monday_Mar_2_2015,Yaletown
#EDBDDA,49.280985,-123.123937,Monday_Mar_2_2015,Yaletown
#EEEEEC,49.372716,-123.291200,Monday_Mar_2_2015,Horseshoe Bay
#15050B,49.278809,-123.098831,Monday_Mar_2_2015,Chinatown
#190917,49.288665,-123.142884,Monday_Mar_2_2015,West End
#1A1F1E,49.280376,-123.113297,Monday_Mar_2_2015,Chinatown
#010101,49.287817,-123.129763,Monday_Mar_2_2015,Robson Street
#030202,49.273724,-123.069344,Monday_Mar_2_2015,Commercial
#1A0103,49.272350,-123.155327,Monday_Mar_2_2015,Kitsilano
#C6BCC2,49.284992,-123.095489,Monday_Mar_2_2015,Chinatown
#201C1E,49.267101,-123.103561,Monday_Mar_2_2015,False Creek
#0E1709,49.273479,-123.121639,Monday_Mar_2_2015,Yaletown
#FCFCFC,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#9D9493,49.286675,-123.143220,Monday_Mar_2_2015,West End
#191918,49.282980,-123.112747,Monday_Mar_2_2015,Gastown
#020302,49.283483,-123.108887,Monday_Mar_2_2015,Gastown
#0E0706,49.284861,-123.122912,Monday_Mar_2_2015,Robson Street
#040303,49.282183,-123.108512,Monday_Mar_2_2015,Gastown
#8B9190,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#0E0E0A,49.267766,-123.098302,Monday_Mar_2_2015,False Creek
#020604,49.284042,-123.107463,Monday_Mar_2_2015,Gastown
#AA7689,49.282162,-123.107964,Monday_Mar_2_2015,Gastown
#C8C4C0,49.281101,-123.089753,Monday_Mar_2_2015,Strathcona
#050401,49.282148,-123.122156,Monday_Mar_2_2015,Robson Street
#BAA3B3,49.279294,-123.075063,Monday_Mar_2_2015,Commercial
#E1D5DA,49.274273,-123.124512,Monday_Mar_2_2015,Yaletown
#F4E8EF,49.254456,-123.080432,Monday_Mar_2_2015,Kensington-Cedar Cottage
#020502,49.285833,-123.111667,Monday_Mar_2_2015,Gastown
#F2F1F1,49.286675,-123.143220,Monday_Mar_2_2015,West End
#160609,49.287373,-123.140742,Monday_Mar_2_2015,West End
#140517,49.282051,-123.107887,Monday_Mar_2_2015,Gastown
#120B14,49.242477,-123.089092,Monday_Mar_2_2015,Kensington-Cedar Cottage
#181114,49.282271,-123.103734,Monday_Mar_2_2015,Gastown
#EBEBEC,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#1A0102,49.273297,-123.069632,Monday_Mar_2_2015,Commercial
#F8F5F7,49.280280,-123.100522,Monday_Mar_2_2015,Chinatown
#D5CCD0,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#050309,49.264025,-123.100798,Monday_Mar_2_2015,Main Street
#020201,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#030101,49.278548,-123.118862,Monday_Mar_2_2015,Yaletown
#822154,49.284572,-123.124657,Monday_Mar_2_2015,Robson Street
#F5F0F4,49.283420,-123.104110,Monday_Mar_2_2015,Gastown
#020202,49.290170,-123.118142,Monday_Mar_2_2015,Coal Harbor
#F7F3F7,49.242222,-123.115000,Monday_Mar_2_2015,South Cambie
#BCBFC0,49.279176,-123.126366,Monday_Mar_2_2015,Yaletown
#020201,49.268807,-123.103606,Monday_Mar_2_2015,False Creek
#050204,49.278527,-123.116841,Monday_Mar_2_2015,Yaletown
#BDBCB6,49.279444,-123.120891,Monday_Mar_2_2015,Yaletown
#080C0C,49.245499,-123.105396,Monday_Mar_2_2015,Riley Park
#9FE7CF,49.261749,-123.138931,Monday_Mar_2_2015,Fairview
#040404,49.281762,-123.117718,Monday_Mar_2_2015,Yaletown
#18090F,49.264019,-123.105309,Monday_Mar_2_2015,Mount Pleasant
#030203,49.287842,-123.116341,Monday_Mar_2_2015,Coal Harbor
#069A24,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#56615D,49.278413,-123.148618,Monday_Mar_2_2015,Kitsilano
#12080E,49.278229,-123.117401,Monday_Mar_2_2015,Yaletown
#1B271D,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#F1DEE9,49.268967,-123.102936,Monday_Mar_2_2015,False Creek
#8E6E6F,49.284357,-123.113378,Monday_Mar_2_2015,Gastown
#0D0508,49.293751,-123.149306,Monday_Mar_2_2015,Stanley Park
#726F76,49.273435,-123.121586,Monday_Mar_2_2015,Yaletown
#0C531E,49.291466,-123.127777,Monday_Mar_2_2015,Coal Harbor
#259D4D,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#050706,49.277991,-123.109338,Monday_Mar_2_2015,Chinatown
#180D18,49.264158,-123.108072,Monday_Mar_2_2015,Mount Pleasant
#F9F4F8,49.284210,-123.108531,Monday_Mar_2_2015,Gastown
#100D0D,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#F5F4F5,49.226200,-123.090561,Monday_Mar_2_2015,Sunset
#0B0509,49.288665,-123.142884,Monday_Mar_2_2015,West End
#0B0306,49.244919,-123.101097,Monday_Mar_2_2015,Main Street
#0E090A,49.282500,-123.110000,Monday_Mar_2_2015,Gastown
#C76FA5,49.255520,-123.114723,Monday_Mar_2_2015,Riley Park
#910E69,49.262740,-123.114880,Monday_Mar_2_2015,Mount Pleasant
#1F1B20,49.272592,-123.134671,Monday_Mar_2_2015,Granville Island
#E9A1CA,49.262117,-123.124580,Monday_Mar_2_2015,Fairview
#DFD4DE,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#010901,49.275153,-123.110006,Monday_Mar_2_2015,Chinatown
#080705,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#965D61,49.279164,-123.137844,Monday_Mar_2_2015,West End
#EEEFF0,49.282501,-123.109139,Monday_Mar_2_2015,Gastown
#090909,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#010101,49.278038,-123.109234,Monday_Mar_2_2015,Chinatown
#080806,49.281809,-123.133305,Monday_Mar_2_2015,West End
#D9D5D7,49.279828,-123.121642,Monday_Mar_2_2015,Yaletown
#030102,49.277352,-123.125610,Monday_Mar_2_2015,Yaletown
#154827,49.278413,-123.148618,Monday_Mar_2_2015,Kitsilano
#141817,49.272592,-123.134671,Monday_Mar_2_2015,Granville Island
#AC8194,49.299592,-123.133758,Monday_Mar_2_2015,Stanley Park
#56B876,49.293751,-123.149306,Monday_Mar_2_2015,Stanley Park
#080705,49.284563,-123.110250,Monday_Mar_2_2015,Gastown
#020403,49.288128,-123.114868,Monday_Mar_2_2015,Gastown
#F7FBFA,49.285106,-123.102149,Monday_Mar_2_2015,Gastown
#060706,49.274273,-123.124512,Monday_Mar_2_2015,Yaletown
#972949,49.292648,-123.128988,Monday_Mar_2_2015,Coal Harbor
#FCFAFB,49.270634,-123.069466,Monday_Mar_2_2015,Commercial
#FAFCFC,49.285778,-123.112885,Monday_Mar_2_2015,Gastown
#010101,49.269520,-123.103729,Monday_Mar_2_2015,False Creek
#020203,49.286905,-123.129728,Monday_Mar_2_2015,Robson Street
#DBECDA,49.279670,-123.129018,Monday_Mar_2_2015,Yaletown
#F3FBF8,49.288396,-123.130503,Monday_Mar_2_2015,Robson Street
#1E0A15,49.266667,-123.166667,Monday_Mar_2_2015,Kitsilano
#F0F0F0,49.279705,-123.122063,Monday_Mar_2_2015,Yaletown
#13100A,49.284010,-123.125660,Monday_Mar_2_2015,Robson Street
#0B0708,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#FAC4EA,49.283108,-123.118874,Monday_Mar_2_2015,Chinatown
#69D398,49.290437,-123.121587,Monday_Mar_2_2015,Robson Street
#282924,49.219074,-123.089106,Monday_Mar_2_2015,Sunset
#5C505A,49.278450,-123.117867,Monday_Mar_2_2015,Yaletown
#E1DCDF,49.270634,-123.069466,Monday_Mar_2_2015,Commercial
#F2F1F1,49.287123,-123.142566,Monday_Mar_2_2015,West End
#131008,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#0A0F06,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#DFB5DD,49.183741,-122.843543,Monday_Mar_2_2015,Surrey
#0F120C,25.781116,-80.288980,Monday_Mar_2_2015,Fairlawn
#8B8E99,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#020202,49.262001,-123.070488,Monday_Mar_2_2015,Commercial
#85878E,49.274273,-123.124512,Monday_Mar_2_2015,Yaletown
#020001,49.280704,-123.117167,Monday_Mar_2_2015,Yaletown
#677B78,49.274374,-123.118571,Monday_Mar_2_2015,Yaletown
#F3EEF5,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#ECE7E9,49.266151,-123.152603,Monday_Mar_2_2015,Kitsilano
#060606,49.725567,-123.140907,Monday_Mar_2_2015,Dentville
#030203,49.269547,-123.140945,Monday_Mar_2_2015,Granville Island
#084C15,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#111310,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#914A6C,49.276271,-123.099743,Monday_Mar_2_2015,Strathcona
#170A0E,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#E7E2E5,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#020302,49.284933,-123.143065,Monday_Mar_2_2015,West End
#AD98AB,49.284042,-123.107463,Monday_Mar_2_2015,Gastown
#684B62,49.284992,-123.095489,Monday_Mar_2_2015,Chinatown
#697E81,49.243774,-123.107234,Monday_Mar_2_2015,Riley Park
#0B0E12,49.220556,-123.070278,Monday_Mar_2_2015,Vancouver
#E2F4F2,49.286510,-123.127190,Monday_Mar_2_2015,Robson Street
#050306,49.264061,-123.104498,Monday_Mar_2_2015,Main Street
#000801,49.275153,-123.110006,Monday_Mar_2_2015,Chinatown
#090805,49.261952,-123.144900,Monday_Mar_2_2015,Fairview
#140F0D,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#010001,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#090909,49.283379,-123.102486,Monday_Mar_2_2015,Gastown
#F2EBF2,49.286620,-123.125897,Monday_Mar_2_2015,Robson Street
#FBF3F5,49.280659,-123.100861,Monday_Mar_2_2015,Chinatown
#030202,49.284018,-123.108928,Monday_Mar_2_2015,Gastown
#EFEDEE,49.283478,-123.104805,Monday_Mar_2_2015,Gastown
#EFF0EC,49.277027,-123.118577,Monday_Mar_2_2015,Yaletown
#B5A3AB,49.287380,-123.119860,Monday_Mar_2_2015,Coal Harbor
#F3EEF1,49.246093,-123.101163,Monday_Mar_2_2015,Main Street
#E3CFDE,49.283156,-123.109243,Monday_Mar_2_2015,Gastown
#CAACBE,49.275009,-123.122002,Monday_Mar_2_2015,Yaletown
#040404,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#5F6D5E,49.175349,-123.132872,Monday_Mar_2_2015,Golden Village
#0C0908,49.262740,-123.114880,Monday_Mar_2_2015,Mount Pleasant
#628393,49.286675,-123.143220,Monday_Mar_2_2015,West End
#0C0A07,49.259357,-123.101038,Monday_Mar_2_2015,Main Street
#1E1F1D,49.281796,-123.105660,Monday_Mar_2_2015,Gastown
#080706,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#020303,49.283120,-123.101914,Monday_Mar_2_2015,Gastown
#010201,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#020202,49.274550,-123.121900,Monday_Mar_2_2015,Yaletown
#EBE8EA,49.267545,-123.125880,Monday_Mar_2_2015,False Creek
#E2D8DB,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#EBD5EC,49.259693,-123.147769,Monday_Mar_2_2015,Arbutus
#1A0704,49.272552,-123.134292,Monday_Mar_2_2015,Granville Island
#CA2745,49.279310,-123.100782,Monday_Mar_2_2015,Chinatown
#E8C7DF,49.286277,-123.121817,Monday_Mar_2_2015,Robson Street
#1A231E,49.276809,-123.112154,Monday_Mar_2_2015,Chinatown
#100A0F,49.276066,-123.144535,Monday_Mar_2_2015,West End
#E4EFEA,49.273353,-123.103411,Monday_Mar_2_2015,False Creek
#E5EDE6,49.260872,-123.113953,Monday_Mar_2_2015,Mount Pleasant
#D9DDD9,49.293751,-123.149306,Monday_Mar_2_2015,Stanley Park
#060406,49.279551,-123.103416,Monday_Mar_2_2015,Chinatown
#977C7F,49.277069,-123.081642,Monday_Mar_2_2015,Strathcona
#2B141D,49.277103,-123.120082,Monday_Mar_2_2015,Yaletown
#56595A,49.281944,-123.121944,Monday_Mar_2_2015,Yaletown
#140A0B,49.272625,-123.135620,Monday_Mar_2_2015,Granville Island
#6CB183,49.273220,-123.101820,Monday_Mar_2_2015,False Creek
#CDC4C7,49.278664,-123.099243,Monday_Mar_2_2015,Chinatown
#0E1308,49.277285,-123.114300,Monday_Mar_2_2015,Yaletown
#060303,49.249106,-123.101236,Monday_Mar_2_2015,Main Street
#03BC75,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#C4C4C2,49.273114,-123.100348,Monday_Mar_2_2015,False Creek
#DCA8C7,49.278920,-123.123833,Monday_Mar_2_2015,Yaletown
#070E0E,49.273114,-123.100348,Monday_Mar_2_2015,False Creek
#6A8A67,49.280371,-123.129529,Monday_Mar_2_2015,Yaletown
#040403,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#7ECE9D,49.286675,-123.143220,Monday_Mar_2_2015,West End
#866B7B,49.263232,-123.110453,Monday_Mar_2_2015,Mount Pleasant
#020101,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#100307,49.268065,-123.149531,Monday_Mar_2_2015,Kitsilano
#060305,49.242222,-123.115000,Monday_Mar_2_2015,South Cambie
#D8C1CE,49.275791,-123.124939,Monday_Mar_2_2015,Yaletown
#6C244F,49.276203,-123.071450,Monday_Mar_2_2015,Commercial
#C8BDC8,49.269859,-123.137917,Monday_Mar_2_2015,Granville Island
#030302,49.281704,-123.104149,Monday_Mar_2_2015,Gastown
#B1036B,49.234428,-123.153473,Monday_Mar_2_2015,Shaughnessy
#F3E5EF,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#BB7495,49.279732,-123.077431,Monday_Mar_2_2015,Strathcona
#F2E9EF,49.249290,-123.089996,Monday_Mar_2_2015,Kensington-Cedar Cottage
#0D1210,49.289940,-123.130348,Monday_Mar_2_2015,Robson Street
#0D0407,49.234505,-123.157989,Monday_Mar_2_2015,Kerrisdale
#EEF9F4,49.270833,-123.106667,Monday_Mar_2_2015,False Creek
#636C6E,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#191112,49.283108,-123.118874,Monday_Mar_2_2015,Chinatown
#EFEAED,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#050303,49.283379,-123.102486,Monday_Mar_2_2015,Gastown
#040102,49.257374,-123.090424,Monday_Mar_2_2015,Main Street
#550C21,49.284313,-123.095337,Monday_Mar_2_2015,Chinatown
#1D050B,49.286537,-123.134079,Monday_Mar_2_2015,Coal Harbor
#F6E3E1,49.287842,-123.116341,Monday_Mar_2_2015,Coal Harbor
#EEF1EE,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#0C040B,49.242222,-123.115000,Monday_Mar_2_2015,South Cambie
#7F7672,49.277917,-123.122344,Monday_Mar_2_2015,Yaletown
#031324,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#020101,49.257374,-123.090424,Monday_Mar_2_2015,Main Street
