colour,lat,long,date,neighbourhood
#020101,49.280609,-123.132118,048_TueFeb17,West End
#F1F0F2,49.243771,-123.154182,048_TueFeb17,Arbutus-Ridge
#030303,49.276170,-123.119655,048_TueFeb17,Yaletown
#16120D,49.279573,-123.138529,048_TueFeb17,West End
#06120C,49.275470,-123.136643,048_TueFeb17,Granville Island
#030303,49.285833,-123.111667,048_TueFeb17,Gastown
#6E0719,49.288662,-123.131371,048_TueFeb17,Robson Street
#030303,49.300000,-123.140000,048_TueFeb17,Stanley Park
#030603,49.284111,-123.111565,048_TueFeb17,Gastown
#53B88D,49.300000,-123.140000,048_TueFeb17,Stanley Park
#091305,49.261864,-123.138351,048_TueFeb17,Fairview
#9B9698,49.272511,-123.077927,048_TueFeb17,Strathcona
#040605,49.300000,-123.140000,048_TueFeb17,Stanley Park
#010101,49.276211,-123.099480,048_TueFeb17,Strathcona
#D7A5B3,49.263847,-123.100723,048_TueFeb17,Main Street
#020202,49.279011,-123.123599,048_TueFeb17,Yaletown
#030404,49.300000,-123.140000,048_TueFeb17,Stanley Park
#1F1D1D,49.243453,-123.092557,048_TueFeb17,Riley Park
#19110B,49.263084,-123.115303,048_TueFeb17,Fairview
#030402,49.269400,-123.123800,048_TueFeb17,False Creek
#FCFBFB,49.243771,-123.154182,048_TueFeb17,Arbutus-Ridge
#080503,49.285739,-123.123934,048_TueFeb17,Robson Street
#7F706E,49.229225,-123.116220,048_TueFeb17,Oakridge
#030101,49.283900,-123.111509,048_TueFeb17,Gastown
#F8F6F8,49.300534,-123.116936,048_TueFeb17,Stanley Park
#020906,49.275470,-123.136643,048_TueFeb17,Granville Island
#170605,49.263115,-123.116356,048_TueFeb17,Fairview
#B2829C,49.282324,-123.104399,048_TueFeb17,Gastown
#1D060D,49.287022,-123.140892,048_TueFeb17,West End
#06140A,49.288128,-123.114868,048_TueFeb17,Gastown
#080401,49.285299,-123.119973,048_TueFeb17,Coal Harbor
#031306,49.278038,-123.109234,048_TueFeb17,Chinatown
#8F606D,49.283190,-123.106638,048_TueFeb17,Gastown
#CF7FB1,49.300000,-123.140000,048_TueFeb17,Stanley Park
#0A0205,49.281874,-123.124205,048_TueFeb17,Yaletown
#87757F,49.283440,-123.118910,048_TueFeb17,Chinatown
#4B051F,49.236300,-123.135900,048_TueFeb17,Shaughnessy
#120307,49.281704,-123.104149,048_TueFeb17,Gastown
#F1F1F1,49.276594,-123.121656,048_TueFeb17,Yaletown
#120A0B,49.282520,-123.107964,048_TueFeb17,Gastown
#040203,49.302448,-123.144623,048_TueFeb17,Stanley Park
#E794BB,49.271732,-123.095047,048_TueFeb17,Mount Pleasant
#0D0B09,49.280371,-123.129529,048_TueFeb17,Yaletown
#62576B,49.254090,-123.118670,048_TueFeb17,South Cambie
#B37992,49.279266,-123.097359,048_TueFeb17,Chinatown
#C0E1CD,49.269400,-123.123800,048_TueFeb17,False Creek
#030001,49.264270,-123.137367,048_TueFeb17,Fairview
#CFC9CA,49.250000,-123.100000,048_TueFeb17,Main Street
#120407,49.272636,-123.136124,048_TueFeb17,Granville Island
#1D0D13,49.275347,-123.135593,048_TueFeb17,Granville Island
#010001,49.269521,-123.144305,048_TueFeb17,Fairview
#6F615D,49.270556,-123.133333,048_TueFeb17,Granville Island
#99788E,49.282913,-123.119208,048_TueFeb17,Chinatown
#090708,49.285106,-123.102149,048_TueFeb17,Gastown
#040000,49.280212,-123.117270,048_TueFeb17,Yaletown
#0A0B0D,49.250000,-123.100000,048_TueFeb17,Main Street
#030302,49.276203,-123.130517,048_TueFeb17,West End
#F1F2F2,49.282574,-123.111343,048_TueFeb17,Gastown
#331628,49.272005,-123.114896,048_TueFeb17,Yaletown
#060301,49.264270,-123.137367,048_TueFeb17,Fairview
#F9FEFC,49.290437,-123.121587,048_TueFeb17,Robson Street
#030901,49.283120,-123.101914,048_TueFeb17,Gastown
#BBB7C2,49.281703,-123.105819,048_TueFeb17,Gastown
#C4DDCE,49.264687,-123.144761,048_TueFeb17,Fairview
#060804,49.270966,-123.155212,048_TueFeb17,Kitsilano
#040303,49.285000,-123.134000,048_TueFeb17,Coal Harbor
#0A0708,49.259043,-123.099839,048_TueFeb17,Main Street
#030101,49.250000,-123.100000,048_TueFeb17,Main Street
#F4EEF0,49.272350,-123.155327,048_TueFeb17,Kitsilano
#FBFAFB,49.283120,-123.101914,048_TueFeb17,Gastown
#B5F1D5,49.300000,-123.140000,048_TueFeb17,Stanley Park
#1A1918,49.239953,-123.068538,048_TueFeb17,Kensington-Cedar Cottage
#272226,49.285359,-123.113844,048_TueFeb17,Gastown
#050605,49.264061,-123.104498,048_TueFeb17,Main Street
#805F6D,49.279551,-123.103416,048_TueFeb17,Chinatown
#040504,49.235737,-123.155747,048_TueFeb17,Arbutus-Ridge
#060604,49.283100,-123.104393,048_TueFeb17,Gastown
#6A0820,49.279266,-123.097359,048_TueFeb17,Chinatown
#0C0707,49.264005,-123.145851,048_TueFeb17,Fairview
#026929,49.272625,-123.135620,048_TueFeb17,Granville Island
#040404,49.282834,-123.120458,048_TueFeb17,Robson Street
#666A65,49.268013,-123.154892,048_TueFeb17,Kitsilano
#638475,49.286071,-123.124242,048_TueFeb17,Robson Street
#111010,49.277618,-123.115540,048_TueFeb17,Yaletown
#10090D,49.282673,-123.118187,048_TueFeb17,Chinatown
#F2EAF0,49.284752,-123.114418,048_TueFeb17,Gastown
#1A0C0C,49.264270,-123.137367,048_TueFeb17,Fairview
#BCA1B5,49.264019,-123.105309,048_TueFeb17,Mount Pleasant
#D5D3CF,49.269400,-123.123800,048_TueFeb17,False Creek
#DAE9E2,49.288128,-123.114868,048_TueFeb17,Gastown
#0D070D,49.293751,-123.149306,048_TueFeb17,Stanley Park
#E1E4E0,49.273476,-123.113510,048_TueFeb17,False Creek
#F9F8FA,49.271856,-123.135008,048_TueFeb17,Granville Island
#FDFDFD,49.279270,-123.129776,048_TueFeb17,Yaletown
#157949,49.276970,-123.135115,048_TueFeb17,West End
#A76798,49.266667,-123.166667,048_TueFeb17,Kitsilano
#C9C9CB,49.279776,-123.109901,048_TueFeb17,Gastown
#FCF9FC,49.281915,-123.104196,048_TueFeb17,Gastown
#0C1212,49.286652,-123.113251,048_TueFeb17,Gastown
#F2EDF1,49.302403,-123.156725,048_TueFeb17,Stanley Park
#030102,49.276090,-123.119290,048_TueFeb17,Yaletown
#020403,49.289331,-123.117620,048_TueFeb17,Coal Harbor
#050404,49.271710,-123.069610,048_TueFeb17,Commercial
#050504,49.289588,-123.127209,048_TueFeb17,Robson Street
#05120A,49.276809,-123.112154,048_TueFeb17,Chinatown
#FDFDFD,49.286675,-123.143220,048_TueFeb17,West End
#F2CFE1,49.285063,-123.120397,048_TueFeb17,Robson Street
#030202,49.276916,-123.078224,048_TueFeb17,Strathcona
#110708,49.282574,-123.111343,048_TueFeb17,Gastown
#5EE2BA,49.293286,-123.139987,048_TueFeb17,West End
#0C1A11,49.273220,-123.101820,048_TueFeb17,False Creek
#595A59,49.278002,-123.147068,048_TueFeb17,Kitsilano
#CF024F,49.278664,-123.099243,048_TueFeb17,Chinatown
#1D0B0E,49.278652,-123.098618,048_TueFeb17,Chinatown
#0E0804,49.269583,-123.069642,048_TueFeb17,Commercial
#030102,49.277889,-123.075996,048_TueFeb17,Commercial
#1D0812,49.285152,-123.118416,048_TueFeb17,Coal Harbor
#090707,49.278618,-123.073347,048_TueFeb17,Commercial
#030403,49.291466,-123.127777,048_TueFeb17,Coal Harbor
#DCDCD8,49.250000,-123.100000,048_TueFeb17,Main Street
#FDF3FB,49.285063,-123.120397,048_TueFeb17,Robson Street
#010101,49.250000,-123.100000,048_TueFeb17,Main Street
#060402,49.273353,-123.103411,048_TueFeb17,False Creek
#A92057,49.276295,-123.121407,048_TueFeb17,Yaletown
#8DB9BD,49.288071,-123.130814,048_TueFeb17,Robson Street
#030404,49.294399,-123.136726,048_TueFeb17,Coal Harbor
#C9DEDC,49.288311,-123.116730,048_TueFeb17,Coal Harbor
#131414,49.272399,-123.110795,048_TueFeb17,False Creek
#0B110E,49.300000,-123.140000,048_TueFeb17,Stanley Park
#C0A9EF,49.288830,-123.117691,048_TueFeb17,Coal Harbor
#F9F1F5,49.281330,-123.111329,048_TueFeb17,Gastown
#010102,49.283333,-123.119217,048_TueFeb17,Chinatown
#010701,49.300743,-123.130331,048_TueFeb17,Stanley Park
#5C0B16,49.283588,-123.113770,048_TueFeb17,Gastown
#040304,49.283662,-123.104497,048_TueFeb17,Gastown
#080602,49.282482,-123.102844,048_TueFeb17,Gastown
#F9FBFB,49.295304,-123.137059,048_TueFeb17,Coal Harbor
#070304,49.249550,-123.089684,048_TueFeb17,Kensington-Cedar Cottage
#90234C,49.284390,-123.109605,048_TueFeb17,Gastown
#010101,49.269927,-123.110897,048_TueFeb17,False Creek
#0B0E0D,49.277778,-123.143333,048_TueFeb17,West End
#030202,49.289711,-123.116074,048_TueFeb17,Coal Harbor
#363735,49.282574,-123.111343,048_TueFeb17,Gastown
#4A1327,49.285763,-123.124598,048_TueFeb17,Robson Street
#E5C6E0,49.287022,-123.140892,048_TueFeb17,West End
#090C0C,49.283097,-123.135572,048_TueFeb17,West End
#151413,49.286675,-123.143220,048_TueFeb17,West End
#E1E1E1,49.250000,-123.100000,048_TueFeb17,Main Street
#020001,49.284791,-123.111144,048_TueFeb17,Gastown
#1B181C,49.272005,-123.114896,048_TueFeb17,Yaletown
#271A1C,49.272625,-123.135620,048_TueFeb17,Granville Island
#18110F,49.282830,-123.109650,048_TueFeb17,Gastown
#0C0B06,49.281846,-123.114606,048_TueFeb17,Gastown
#FDFDFD,49.267101,-123.103561,048_TueFeb17,False Creek
#8E8988,49.270979,-123.127850,048_TueFeb17,False Creek
#F9EFF4,49.269520,-123.138408,048_TueFeb17,Granville Island
#0E180E,49.280371,-123.129529,048_TueFeb17,Yaletown
#070705,49.293751,-123.149306,048_TueFeb17,Stanley Park
#060602,49.284530,-123.109892,048_TueFeb17,Gastown
#8F607D,49.277462,-123.115761,048_TueFeb17,Yaletown
#040303,49.267799,-123.148819,048_TueFeb17,Kitsilano
#000101,49.279164,-123.137844,048_TueFeb17,West End
#E0E3E4,49.239953,-123.068538,048_TueFeb17,Kensington-Cedar Cottage
#F0F0EF,49.250000,-123.100000,048_TueFeb17,Main Street
#120F13,49.300000,-123.140000,048_TueFeb17,Stanley Park
#170508,49.286675,-123.143220,048_TueFeb17,West End
#100D06,49.263000,-123.110222,048_TueFeb17,Mount Pleasant
#0F0B0B,49.284308,-123.095509,048_TueFeb17,Chinatown
#040603,49.285833,-123.111667,048_TueFeb17,Gastown
#020303,49.291358,-123.139437,048_TueFeb17,West End
#FBFBFB,49.280796,-123.117943,048_TueFeb17,Yaletown
#14130D,49.284530,-123.109892,048_TueFeb17,Gastown
#060606,49.271856,-123.135008,048_TueFeb17,Granville Island
#131518,49.264671,-123.114647,048_TueFeb17,Mount Pleasant
#0F0A08,49.259758,-123.070007,048_TueFeb17,Kensington-Cedar Cottage
#0B1A18,49.287022,-123.140892,048_TueFeb17,West End
#021605,49.266667,-123.166667,048_TueFeb17,Kitsilano
#031502,49.275470,-123.136643,048_TueFeb17,Granville Island
#EAEFEC,49.277337,-123.128880,048_TueFeb17,Yaletown
#161916,49.269400,-123.123800,048_TueFeb17,False Creek
#040404,49.282765,-123.109641,048_TueFeb17,Gastown
#0E1509,49.273353,-123.103411,048_TueFeb17,False Creek
#885A5D,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#8875C0,49.266667,-123.166667,048_TueFeb17,Kitsilano
#C38AA5,49.278652,-123.098618,048_TueFeb17,Chinatown
#010100,49.279690,-123.097519,048_TueFeb17,Chinatown
#011402,49.284530,-123.109892,048_TueFeb17,Gastown
#8E827D,49.288830,-123.117691,048_TueFeb17,Coal Harbor
#0B0B0B,49.271358,-123.134056,048_TueFeb17,Granville Island
#F6F3F5,49.280159,-123.122253,048_TueFeb17,Yaletown
#F6EDF1,49.284569,-123.142807,048_TueFeb17,West End
#14070D,49.299042,-123.119904,048_TueFeb17,Stanley Park
#0C0806,49.264301,-123.114578,048_TueFeb17,Mount Pleasant
#030203,49.264240,-123.101410,048_TueFeb17,Main Street
#6BA28C,49.274063,-123.154361,048_TueFeb17,Kitsilano
#020503,49.260860,-123.116290,048_TueFeb17,Fairview
#020101,49.282872,-123.110018,048_TueFeb17,Gastown
#060702,49.250000,-123.100000,048_TueFeb17,Main Street
#030202,49.287022,-123.140892,048_TueFeb17,West End
#6CB68D,49.262580,-123.121750,048_TueFeb17,Fairview
#130106,49.286820,-123.114495,048_TueFeb17,Gastown
#000100,49.269400,-123.123800,048_TueFeb17,False Creek
#070404,49.258939,-123.100895,048_TueFeb17,Main Street
#100508,49.275600,-123.121101,048_TueFeb17,Yaletown
#060B09,49.280528,-123.125485,048_TueFeb17,Yaletown
#6BA189,49.279573,-123.138529,048_TueFeb17,West End
#0B0404,49.282425,-123.124291,048_TueFeb17,Robson Street
#1B201E,49.293286,-123.139987,048_TueFeb17,West End
#060401,49.273724,-123.069344,048_TueFeb17,Commercial
#534746,49.280655,-123.133753,048_TueFeb17,West End
#030101,49.272946,-123.116892,048_TueFeb17,Yaletown
#140706,49.269520,-123.126570,048_TueFeb17,False Creek
#0B0513,49.286675,-123.143220,048_TueFeb17,West End
#FAE7F3,49.275961,-123.128805,048_TueFeb17,Yaletown
#1D191A,49.288534,-123.110297,048_TueFeb17,Gastown
#680413,49.254471,-123.115326,048_TueFeb17,South Cambie
#030202,49.293286,-123.139987,048_TueFeb17,West End
#030203,49.290298,-123.133347,048_TueFeb17,Robson Street
#040403,49.250000,-123.100000,048_TueFeb17,Main Street
#15070C,49.266472,-123.140701,048_TueFeb17,Fairview
#020202,49.250000,-123.100000,048_TueFeb17,Main Street
#08B53E,49.300000,-123.140000,048_TueFeb17,Stanley Park
#010301,49.271856,-123.135008,048_TueFeb17,Granville Island
#6F8A7F,49.294900,-123.150161,048_TueFeb17,Stanley Park
#1C0E12,49.280704,-123.117167,048_TueFeb17,Yaletown
#020301,49.304062,-123.156487,048_TueFeb17,Stanley Park
#FDFDFD,49.282623,-123.094233,048_TueFeb17,Chinatown
#0A1010,49.274063,-123.154361,048_TueFeb17,Kitsilano
#030101,49.250000,-123.100000,048_TueFeb17,Main Street
#63E69E,49.230943,-123.085525,048_TueFeb17,Sunset
#010101,49.230943,-123.085525,048_TueFeb17,Sunset
#040103,49.264061,-123.104498,048_TueFeb17,Main Street
#070303,49.259603,-123.070535,048_TueFeb17,Kensington-Cedar Cottage
#020001,49.230943,-123.085525,048_TueFeb17,Sunset
#020202,49.283333,-123.119217,048_TueFeb17,Chinatown
#020302,49.272625,-123.135620,048_TueFeb17,Granville Island
#DBD2D4,49.281067,-123.102051,048_TueFeb17,Gastown
#FEFCFD,49.280796,-123.117943,048_TueFeb17,Yaletown
#F4F2F2,49.289588,-123.127209,048_TueFeb17,Robson Street
#020202,49.223692,-123.112583,048_TueFeb17,Oakridge
#689A6E,49.283837,-123.106339,048_TueFeb17,Gastown
#090D0C,49.272916,-123.119220,048_TueFeb17,Yaletown
#F5F7F7,49.271856,-123.135008,048_TueFeb17,Granville Island
#AA8A9C,49.287955,-123.140324,048_TueFeb17,West End
#C4B1B3,49.300000,-123.140000,048_TueFeb17,Stanley Park
#1D0A11,49.292516,-123.133539,048_TueFeb17,Coal Harbor
#020202,49.293286,-123.139987,048_TueFeb17,West End
#010301,49.273353,-123.103411,048_TueFeb17,False Creek
#060102,49.242222,-123.115000,048_TueFeb17,South Cambie
#1A0A15,49.300000,-123.140000,048_TueFeb17,Stanley Park
#F2F4F2,49.264019,-123.105309,048_TueFeb17,Mount Pleasant
#EBE9EA,49.250000,-123.100000,048_TueFeb17,Main Street
#050806,49.262559,-123.086664,048_TueFeb17,Mount Pleasant
#E0DADC,49.269400,-123.123800,048_TueFeb17,False Creek
#879985,49.266667,-123.166667,048_TueFeb17,Kitsilano
#1B0A0D,49.280281,-123.101837,048_TueFeb17,Chinatown
#FDFEFE,49.212978,-123.092508,048_TueFeb17,Sunset
#1C1E1B,49.284311,-123.143344,048_TueFeb17,West End
#1A181A,49.244776,-123.125071,048_TueFeb17,South Cambie
#010001,49.246155,-123.101036,048_TueFeb17,Main Street
#E5E9E7,49.279164,-123.137844,048_TueFeb17,West End
#1E1015,49.282553,-123.109712,048_TueFeb17,Gastown
#060504,49.278014,-123.109052,048_TueFeb17,Chinatown
#010101,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#0C0903,49.290610,-123.137140,048_TueFeb17,Coal Harbor
#060604,49.275883,-123.120089,048_TueFeb17,Yaletown
#0F0908,49.290610,-123.137140,048_TueFeb17,Coal Harbor
#040403,49.259357,-123.101038,048_TueFeb17,Main Street
#BE6F83,49.250000,-123.100000,048_TueFeb17,Main Street
#AF6F93,49.277889,-123.075996,048_TueFeb17,Commercial
#030202,49.265980,-123.069321,048_TueFeb17,Commercial
#090C09,49.289249,-123.122093,048_TueFeb17,Robson Street
#030102,49.283111,-123.135255,048_TueFeb17,West End
#020303,49.270556,-123.133333,048_TueFeb17,Granville Island
#AF6EA4,49.284311,-123.143344,048_TueFeb17,West End
#050401,49.285921,-123.119376,048_TueFeb17,Coal Harbor
#13150B,49.283051,-123.110077,048_TueFeb17,Gastown
#B972A5,49.287224,-123.113916,048_TueFeb17,Gastown
#61AD9D,49.293751,-123.149306,048_TueFeb17,Stanley Park
#070704,49.283051,-123.110077,048_TueFeb17,Gastown
#010601,49.269400,-123.123800,048_TueFeb17,False Creek
#030201,49.255260,-123.114731,048_TueFeb17,Riley Park
#F6EBED,49.267001,-123.090182,048_TueFeb17,Main Street
#946388,49.280804,-123.107742,048_TueFeb17,Gastown
#1D170F,49.282834,-123.120458,048_TueFeb17,Robson Street
#2CB655,49.286675,-123.143220,048_TueFeb17,West End
#030303,49.334722,-123.261667,048_TueFeb17,Caulfeild
#FDFDFD,49.274063,-123.154361,048_TueFeb17,Kitsilano
#0E0C0B,49.282555,-123.093599,048_TueFeb17,Chinatown
#130A07,49.276809,-123.112154,048_TueFeb17,Chinatown
#AA4B68,49.282834,-123.120458,048_TueFeb17,Robson Street
#7D6262,49.239953,-123.068538,048_TueFeb17,Kensington-Cedar Cottage
#010101,49.263329,-123.141701,048_TueFeb17,Fairview
#020101,49.255260,-123.114731,048_TueFeb17,Riley Park
#241A21,49.284903,-123.091496,048_TueFeb17,Strathcona
#020203,49.283733,-123.134225,048_TueFeb17,West End
#9D818B,49.255745,-123.101397,048_TueFeb17,Main Street
#010001,49.281271,-123.098454,048_TueFeb17,Chinatown
#0F0F0D,49.279164,-123.137844,048_TueFeb17,West End
#070707,49.282695,-123.136646,048_TueFeb17,West End
#E6E0E0,49.283119,-123.103912,048_TueFeb17,Gastown
#040402,49.274063,-123.154361,048_TueFeb17,Kitsilano
#F8F8F6,49.282162,-123.107964,048_TueFeb17,Gastown
#B8B6B6,49.279551,-123.103416,048_TueFeb17,Chinatown
#A28593,49.270470,-123.135529,048_TueFeb17,Granville Island
#FC0207,49.276044,-123.117306,048_TueFeb17,Yaletown
#010101,49.286730,-123.181160,048_TueFeb17,West Point Grey
#136227,49.272451,-123.123960,048_TueFeb17,Yaletown
#0E140F,49.287022,-123.140892,048_TueFeb17,West End
#0A140B,49.281846,-123.114606,048_TueFeb17,Gastown
#0D0807,49.280655,-123.133753,048_TueFeb17,West End
#F4EBEF,49.249641,-123.121600,048_TueFeb17,South Cambie
#040404,49.282520,-123.107964,048_TueFeb17,Gastown
#F6F9F9,49.212978,-123.092508,048_TueFeb17,Sunset
#BCD9F3,49.288128,-123.114868,048_TueFeb17,Gastown
#094A28,49.279164,-123.137844,048_TueFeb17,West End
#030202,49.284572,-123.124657,048_TueFeb17,Robson Street
#493534,49.287022,-123.140892,048_TueFeb17,West End
#020101,49.275470,-123.136643,048_TueFeb17,Granville Island
#C06F9B,49.284485,-123.113434,048_TueFeb17,Gastown
#0A550A,49.250000,-123.100000,048_TueFeb17,Main Street
#B7B1B2,49.269426,-123.081167,048_TueFeb17,Mount Pleasant
#010101,49.279164,-123.137844,048_TueFeb17,West End
#090B08,49.266667,-123.166667,048_TueFeb17,Kitsilano
#040102,49.287559,-123.114792,048_TueFeb17,Gastown
#020201,49.268285,-123.070005,048_TueFeb17,Commercial
#10100C,49.269400,-123.123800,048_TueFeb17,False Creek
#FAFCFC,49.288128,-123.114868,048_TueFeb17,Gastown
#0D0909,49.280796,-123.117943,048_TueFeb17,Yaletown
#020202,49.272838,-123.127406,048_TueFeb17,Yaletown
#000308,49.300743,-123.130331,048_TueFeb17,Stanley Park
#171E1B,49.287022,-123.140892,048_TueFeb17,West End
#020908,49.271856,-123.135008,048_TueFeb17,Granville Island
#D36C94,49.282854,-123.106375,048_TueFeb17,Gastown
#88717B,49.273353,-123.103411,048_TueFeb17,False Creek
#A74E6E,49.277241,-123.066093,048_TueFeb17,Commercial
#BC226E,49.270655,-123.106396,048_TueFeb17,False Creek
#010301,49.250000,-123.100000,048_TueFeb17,Main Street
#61CD9D,49.288128,-123.114868,048_TueFeb17,Gastown
#01641C,49.269400,-123.123800,048_TueFeb17,False Creek
#EBEBEB,49.282183,-123.108512,048_TueFeb17,Gastown
#F4F8F9,49.278800,-123.127496,048_TueFeb17,Yaletown
#1D1A1D,49.282433,-123.108856,048_TueFeb17,Gastown
#061C0A,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#080707,49.287022,-123.140892,048_TueFeb17,West End
#010302,49.287022,-123.140892,048_TueFeb17,West End
#AD5F5D,49.254456,-123.080432,048_TueFeb17,Kensington-Cedar Cottage
#E8EFF2,49.272551,-123.133049,048_TueFeb17,Granville Island
#060705,49.280212,-123.117270,048_TueFeb17,Yaletown
#0D1410,49.286675,-123.143220,048_TueFeb17,West End
#020102,49.287762,-123.118332,048_TueFeb17,Coal Harbor
#CDCAD3,49.272625,-123.135620,048_TueFeb17,Granville Island
#C7C5CA,49.286556,-123.142616,048_TueFeb17,West End
#937988,49.283077,-123.104843,048_TueFeb17,Gastown
#014806,49.272005,-123.114896,048_TueFeb17,Yaletown
#E3AAC5,49.288830,-123.117691,048_TueFeb17,Coal Harbor
#848D85,49.290437,-123.121587,048_TueFeb17,Robson Street
#020D02,49.292648,-123.128988,048_TueFeb17,Coal Harbor
#010101,49.285192,-123.111250,048_TueFeb17,Gastown
#1E1C18,49.286675,-123.143220,048_TueFeb17,West End
#1B0406,49.273699,-123.122734,048_TueFeb17,Yaletown
#8C2056,49.269859,-123.137917,048_TueFeb17,Granville Island
#F3F4F5,49.273353,-123.103411,048_TueFeb17,False Creek
#010101,49.287022,-123.140892,048_TueFeb17,West End
#BCDFCC,49.250000,-123.100000,048_TueFeb17,Main Street
#1E0A10,49.294900,-123.150161,048_TueFeb17,Stanley Park
#0B0909,49.268568,-123.119434,048_TueFeb17,False Creek
#0B0505,49.257355,-123.090080,048_TueFeb17,Main Street
#A17893,49.281800,-123.087690,048_TueFeb17,Strathcona
#020700,49.287029,-123.115623,048_TueFeb17,Gastown
#690C16,49.282390,-123.124200,048_TueFeb17,Robson Street
#DDADC6,49.282834,-123.120458,048_TueFeb17,Robson Street
#B88EAB,49.286556,-123.142616,048_TueFeb17,West End
#070D08,49.257642,-123.101425,048_TueFeb17,Main Street
#050605,49.277227,-123.106409,048_TueFeb17,Chinatown
#080808,49.266957,-123.096837,048_TueFeb17,Main Street
#030302,49.268094,-123.155494,048_TueFeb17,Kitsilano
#A076A6,49.250000,-123.100000,048_TueFeb17,Main Street
#E6E0E9,49.271034,-123.133629,048_TueFeb17,Granville Island
#E2E1E2,49.283565,-123.103026,048_TueFeb17,Gastown
#010201,49.286675,-123.143220,048_TueFeb17,West End
#060505,49.281410,-123.133690,048_TueFeb17,West End
#F7F7F8,49.279573,-123.138529,048_TueFeb17,West End
#ADC0B4,49.283401,-123.117752,048_TueFeb17,Chinatown
#CFBBC7,49.280414,-123.126281,048_TueFeb17,Yaletown
#E2E8E5,49.254456,-123.080432,048_TueFeb17,Kensington-Cedar Cottage
#040303,49.260362,-123.120689,048_TueFeb17,Fairview
#060300,49.285272,-123.111095,048_TueFeb17,Gastown
#C95984,49.284042,-123.112144,048_TueFeb17,Gastown
#0A0104,49.283565,-123.103026,048_TueFeb17,Gastown
#040303,49.280237,-123.123904,048_TueFeb17,Yaletown
#363735,49.250000,-123.100000,048_TueFeb17,Main Street
#0D0206,49.234162,-123.153609,048_TueFeb17,Shaughnessy
#F2EDE9,49.250000,-123.100000,048_TueFeb17,Main Street
#050103,49.277730,-123.135887,048_TueFeb17,West End
#000000,49.283565,-123.103026,048_TueFeb17,Gastown
#020202,49.269400,-123.123800,048_TueFeb17,False Creek
#110603,49.261280,-123.150581,048_TueFeb17,Arbutus
#1B1615,49.250000,-123.100000,048_TueFeb17,Main Street
#F4F2F2,49.289588,-123.127209,048_TueFeb17,Robson Street
#BEA0AB,49.279776,-123.109901,048_TueFeb17,Gastown
#978786,49.235737,-123.155747,048_TueFeb17,Arbutus-Ridge
#040303,49.281548,-123.123627,048_TueFeb17,Yaletown
#D9E4E5,49.250000,-123.100000,048_TueFeb17,Main Street
#6E606B,49.269400,-123.123800,048_TueFeb17,False Creek
#01130B,49.300743,-123.130331,048_TueFeb17,Stanley Park
#010101,49.282051,-123.120850,048_TueFeb17,Robson Street
#5B031A,49.283588,-123.113770,048_TueFeb17,Gastown
#AE8399,49.281548,-123.123627,048_TueFeb17,Yaletown
#D3B1A5,49.270556,-123.133333,048_TueFeb17,Granville Island
#010001,49.283120,-123.101914,048_TueFeb17,Gastown
#030101,49.282405,-123.107040,048_TueFeb17,Gastown
#050101,49.275112,-123.122772,048_TueFeb17,Yaletown
#DBBCD5,49.279164,-123.137844,048_TueFeb17,West End
#005007,49.300743,-123.130331,048_TueFeb17,Stanley Park
#CBC5CD,49.274994,-123.069824,048_TueFeb17,Commercial
#030203,49.286675,-123.143220,048_TueFeb17,West End
#E4DBE2,49.275219,-123.123123,048_TueFeb17,Yaletown
#010804,49.300743,-123.130331,048_TueFeb17,Stanley Park
#78647B,49.268967,-123.102936,048_TueFeb17,False Creek
#020101,49.280804,-123.107742,048_TueFeb17,Gastown
#0B0909,49.273353,-123.103411,048_TueFeb17,False Creek
#150C0F,49.293286,-123.139987,048_TueFeb17,West End
#040306,49.269400,-123.123800,048_TueFeb17,False Creek
#030502,49.281874,-123.124205,048_TueFeb17,Yaletown
#010101,49.270833,-123.106667,048_TueFeb17,False Creek
#0C0C0B,49.286675,-123.143220,048_TueFeb17,West End
#9F7EA0,49.284530,-123.109892,048_TueFeb17,Gastown
#1C201B,49.282620,-123.116921,048_TueFeb17,Chinatown
#FBF8FB,49.284042,-123.107463,048_TueFeb17,Gastown
#EDF6F4,49.284572,-123.124657,048_TueFeb17,Robson Street
#0E0909,49.294900,-123.150161,048_TueFeb17,Stanley Park
#E3D8DD,49.273477,-123.130474,048_TueFeb17,Granville Island
#1C0A0B,49.269296,-123.102016,048_TueFeb17,False Creek
#FDFDFD,49.269400,-123.123800,048_TueFeb17,False Creek
#A45D6D,49.286426,-123.112413,048_TueFeb17,Gastown
#C296B3,49.264061,-123.104498,048_TueFeb17,Main Street
#D0C2DF,49.281092,-123.125738,048_TueFeb17,Yaletown
#A56A8D,49.286675,-123.143220,048_TueFeb17,West End
#CFBCD4,49.276904,-123.151936,048_TueFeb17,Kitsilano
#050706,49.300000,-123.140000,048_TueFeb17,Stanley Park
#FFFEFF,49.250000,-123.100000,048_TueFeb17,Main Street
#FAF5F9,49.287773,-123.123749,048_TueFeb17,Robson Street
#97688F,49.286675,-123.143220,048_TueFeb17,West End
#030101,49.263191,-123.133499,048_TueFeb17,Fairview
